id,predicted_genre
825,['Cerpen Remaja']
826,[]
827,"['Cerpen Cinta', 'Cerpen Cinta Sedih', 'Cerpen Sedih']"
828,['Cerpen Persahabatan']
829,['Cerpen Anak']
830,"['Cerpen Persahabatan', 'Cerpen Remaja']"
831,['Cerpen Cinta']
832,['Cerpen Cinta Sedih']
833,[]
834,['Cerpen Cinta']
835,['Cerpen Remaja']
836,['Cerpen Fantasi (Fiksi)']
837,"['Cerpen Cinta', 'Cerpen Patah Hati']"
838,['Cerpen Cinta']
839,[]
840,[]
841,['Cerpen Anak']
842,['Cerpen Persahabatan']
843,[]
844,['Cerpen Remaja']
845,"['Cerpen Cinta', 'Cerpen Cinta Sedih']"
846,[]
847,['Cerpen Cinta']
848,"['Cerpen Anak', 'Cerpen Keluarga']"
849,['Cerpen Cinta']
850,['Cerpen Sedih']
851,"['Cerpen Cinta', 'Cerpen Remaja']"
852,[]
853,"['Cerpen Cinta', 'Cerpen Persahabatan']"
854,"['Cerpen Cinta', 'Cerpen Persahabatan', 'Cerpen Remaja']"
855,[]
856,['Cerpen Anak']
857,[]
858,[]
859,[]
860,[]
861,[]
862,[]
863,['Cerpen Anak']
864,['Cerpen Cinta Sedih']
865,['Cerpen Remaja']
866,"['Cerpen Cinta', 'Cerpen Cinta Sedih', 'Cerpen Patah Hati']"
867,['Cerpen Cinta']
868,[]
869,"['Cerpen Cinta', 'Cerpen Kehidupan']"
870,['Cerpen Kehidupan']
871,"['Cerpen Cinta', 'Cerpen Remaja']"
872,[]
873,[]
874,['Cerpen Cinta Sedih']
875,"['Cerpen Fantasi (Fiksi)', 'Cerpen Remaja']"
876,"['Cerpen Cinta', 'Cerpen Cinta Sedih', 'Cerpen Patah Hati']"
877,['Cerpen Anak']
878,['Cerpen Anak']
879,['Cerpen Cinta']
880,['Cerpen Anak']
881,"['Cerpen Keluarga', 'Cerpen Sedih']"
882,['Cerpen Cinta']
883,"['Cerpen Patah Hati', 'Cerpen Persahabatan']"
884,['Cerpen Patah Hati']
885,"['Cerpen Cinta', 'Cerpen Patah Hati']"
886,"['Cerpen Cinta', 'Cerpen Cinta Sedih']"
887,['Cerpen Kehidupan']
888,"['Cerpen Fantasi (Fiksi)', 'Cerpen Persahabatan']"
889,['Cerpen Cinta Sedih']
890,[]
891,"['Cerpen Persahabatan', 'Cerpen Remaja']"
892,"['Cerpen Cinta', 'Cerpen Remaja']"
893,"['Cerpen Patah Hati', 'Cerpen Remaja']"
894,['Cerpen Patah Hati']
895,['Cerpen Anak']
896,[]
897,['Cerpen Fantasi (Fiksi)']
898,[]
899,['Cerpen Fantasi (Fiksi)']
900,['Cerpen Keluarga']
901,[]
902,['Cerpen Keluarga']
903,['Cerpen Persahabatan']
904,['Cerpen Cinta Sedih']
905,"['Cerpen Anak', 'Cerpen Fantasi (Fiksi)']"
906,['Cerpen Cinta']
907,['Cerpen Remaja']
908,"['Cerpen Cinta', 'Cerpen Cinta Sedih']"
909,[]
910,[]
911,[]
912,"['Cerpen Cinta', 'Cerpen Persahabatan']"
913,['Cerpen Cinta Sedih']
914,[]
915,['Cerpen Kehidupan']
916,['Cerpen Remaja']
917,"['Cerpen Kehidupan', 'Cerpen Sedih']"
918,['Cerpen Remaja']
919,[]
920,['Cerpen Cinta']
921,"['Cerpen Anak', 'Cerpen Fantasi (Fiksi)']"
922,"['Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih']"
923,['Cerpen Sedih']
924,['Cerpen Kehidupan']
925,[]
926,"['Cerpen Anak', 'Cerpen Persahabatan']"
927,['Cerpen Remaja']
928,[]
929,"['Cerpen Cinta Sedih', 'Cerpen Keluarga']"
930,"['Cerpen Cinta', 'Cerpen Fantasi (Fiksi)']"
931,"['Cerpen Keluarga', 'Cerpen Sedih']"
932,"['Cerpen Persahabatan', 'Cerpen Remaja']"
933,[]
934,"['Cerpen Anak', 'Cerpen Keluarga']"
935,"['Cerpen Anak', 'Cerpen Remaja']"
936,[]
937,['Cerpen Anak']
938,[]
939,['Cerpen Cinta Sedih']
940,['Cerpen Persahabatan']
941,['Cerpen Cinta']
942,"['Cerpen Cinta Sedih', 'Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih']"
943,"['Cerpen Fantasi (Fiksi)', 'Cerpen Keluarga']"
944,['Cerpen Kehidupan']
945,['Cerpen Cinta']
946,['Cerpen Fantasi (Fiksi)']
947,['Cerpen Cinta']
948,"['Cerpen Keluarga', 'Cerpen Sedih']"
949,[]
950,"['Cerpen Cinta', 'Cerpen Cinta Sedih']"
951,[]
952,['Cerpen Cinta Sedih']
953,['Cerpen Persahabatan']
954,['Cerpen Keluarga']
955,['Cerpen Cinta']
956,['Cerpen Keluarga']
957,['Cerpen Persahabatan']
958,['Cerpen Persahabatan']
959,[]
960,['Cerpen Cinta Sedih']
961,[]
962,"['Cerpen Cinta', 'Cerpen Persahabatan']"
963,"['Cerpen Anak', 'Cerpen Persahabatan']"
964,['Cerpen Kehidupan']
965,"['Cerpen Cinta', 'Cerpen Remaja']"
966,['Cerpen Cinta']
967,['Cerpen Cinta']
968,['Cerpen Persahabatan']
969,['Cerpen Kehidupan']
970,"['Cerpen Anak', 'Cerpen Fantasi (Fiksi)']"
971,"['Cerpen Cinta', 'Cerpen Persahabatan']"
972,[]
973,['Cerpen Cinta']
974,['Cerpen Cinta']
975,['Cerpen Anak']
976,"['Cerpen Patah Hati', 'Cerpen Remaja']"
977,['Cerpen Remaja']
978,"['Cerpen Cinta Sedih', 'Cerpen Sedih']"
979,['Cerpen Cinta Sedih']
980,"['Cerpen Keluarga', 'Cerpen Sedih']"
981,['Cerpen Fantasi (Fiksi)']
982,['Cerpen Anak']
983,[]
984,[]
985,"['Cerpen Cinta', 'Cerpen Remaja']"
986,['Cerpen Cinta']
987,['Cerpen Cinta Sedih']
988,[]
989,[]
990,['Cerpen Sedih']
991,[]
992,[]
993,['Cerpen Cinta Sedih']
994,['Cerpen Cinta']
995,"['Cerpen Anak', 'Cerpen Cinta', 'Cerpen Patah Hati']"
996,['Cerpen Anak']
997,[]
998,"['Cerpen Keluarga', 'Cerpen Sedih']"
999,['Cerpen Anak']
1000,[]
1001,[]
1002,['Cerpen Remaja']
1003,"['Cerpen Cinta', 'Cerpen Patah Hati']"
1004,"['Cerpen Kehidupan', 'Cerpen Keluarga']"
1005,"['Cerpen Anak', 'Cerpen Persahabatan']"
1006,['Cerpen Anak']
1007,[]
1008,['Cerpen Cinta']
1009,"['Cerpen Keluarga', 'Cerpen Sedih']"
1010,[]
1011,[]
1012,['Cerpen Sedih']
1013,[]
1014,[]
1015,['Cerpen Remaja']
1016,['Cerpen Keluarga']
1017,"['Cerpen Cinta Sedih', 'Cerpen Patah Hati']"
1018,['Cerpen Anak']
1019,"['Cerpen Anak', 'Cerpen Keluarga']"
1020,"['Cerpen Keluarga', 'Cerpen Sedih']"
1021,['Cerpen Anak']
1022,"['Cerpen Persahabatan', 'Cerpen Remaja']"
1023,['Cerpen Remaja']
1024,['Cerpen Keluarga']
1025,['Cerpen Persahabatan']
1026,[]
1027,[]
1028,['Cerpen Cinta']
1029,"['Cerpen Keluarga', 'Cerpen Sedih']"
1030,['Cerpen Cinta Sedih']
1031,[]
1032,['Cerpen Fantasi (Fiksi)']
1033,"['Cerpen Cinta Sedih', 'Cerpen Persahabatan']"
1034,['Cerpen Keluarga']
1035,[]
1036,"['Cerpen Cinta', 'Cerpen Remaja']"
1037,['Cerpen Fantasi (Fiksi)']
1038,"['Cerpen Cinta', 'Cerpen Keluarga']"
1039,[]
1040,[]
1041,"['Cerpen Cinta', 'Cerpen Remaja']"
1042,['Cerpen Cinta Sedih']
1043,['Cerpen Fantasi (Fiksi)']
1044,['Cerpen Keluarga']
1045,"['Cerpen Cinta', 'Cerpen Patah Hati']"
1046,['Cerpen Anak']
1047,"['Cerpen Cinta', 'Cerpen Persahabatan', 'Cerpen Remaja']"
1048,[]
1049,[]
1050,['Cerpen Keluarga']
1051,[]
1052,"['Cerpen Keluarga', 'Cerpen Sedih']"
1053,['Cerpen Fantasi (Fiksi)']
1054,['Cerpen Cinta']
1055,['Cerpen Cinta']
1056,['Cerpen Cinta Sedih']
1057,['Cerpen Sedih']
1058,['Cerpen Remaja']
1059,"['Cerpen Anak', 'Cerpen Persahabatan']"
1060,"['Cerpen Cinta', 'Cerpen Remaja']"
1061,['Cerpen Remaja']
1062,['Cerpen Persahabatan']
1063,"['Cerpen Patah Hati', 'Cerpen Remaja']"
1064,[]
1065,['Cerpen Keluarga']
1066,['Cerpen Cinta Sedih']
1067,"['Cerpen Cinta', 'Cerpen Cinta Sedih', 'Cerpen Patah Hati']"
1068,['Cerpen Fantasi (Fiksi)']
1069,['Cerpen Cinta Sedih']
1070,"['Cerpen Cinta Sedih', 'Cerpen Keluarga', 'Cerpen Sedih']"
1071,[]
1072,[]
1073,['Cerpen Cinta']
1074,['Cerpen Cinta Sedih']
1075,[]
1076,"['Cerpen Persahabatan', 'Cerpen Sedih']"
1077,['Cerpen Persahabatan']
1078,['Cerpen Cinta']
1079,[]
1080,['Cerpen Keluarga']
1081,['Cerpen Anak']
1082,['Cerpen Anak']
1083,"['Cerpen Cinta', 'Cerpen Kehidupan']"
1084,[]
1085,['Cerpen Cinta']
1086,['Cerpen Cinta']
1087,['Cerpen Cinta']
1088,"['Cerpen Cinta', 'Cerpen Cinta Sedih']"
1089,"['Cerpen Cinta', 'Cerpen Cinta Sedih', 'Cerpen Persahabatan']"
1090,['Cerpen Cinta Sedih']
1091,[]
1092,[]
1093,"['Cerpen Persahabatan', 'Cerpen Remaja']"
1094,['Cerpen Keluarga']
1095,"['Cerpen Cinta', 'Cerpen Patah Hati']"
1096,[]
1097,"['Cerpen Cinta', 'Cerpen Patah Hati']"
1098,"['Cerpen Anak', 'Cerpen Fantasi (Fiksi)']"
1099,['Cerpen Persahabatan']
1100,[]
1101,[]
1102,[]
1103,[]
1104,['Cerpen Remaja']
1105,"['Cerpen Anak', 'Cerpen Keluarga']"
1106,['Cerpen Persahabatan']
1107,[]
1108,['Cerpen Fantasi (Fiksi)']
1109,['Cerpen Remaja']
1110,[]
1111,"['Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Remaja']"
1112,"['Cerpen Cinta', 'Cerpen Persahabatan']"
1113,['Cerpen Fantasi (Fiksi)']
1114,[]
1115,['Cerpen Anak']
1116,[]
1117,[]
1118,['Cerpen Fantasi (Fiksi)']
1119,"['Cerpen Cinta Sedih', 'Cerpen Persahabatan', 'Cerpen Sedih']"
1120,['Cerpen Keluarga']
1121,['Cerpen Cinta']
1122,['Cerpen Fantasi (Fiksi)']
1123,['Cerpen Persahabatan']
1124,"['Cerpen Cinta Sedih', 'Cerpen Sedih']"
1125,"['Cerpen Cinta', 'Cerpen Cinta Sedih']"
1126,['Cerpen Cinta Sedih']
1127,"['Cerpen Cinta Sedih', 'Cerpen Persahabatan']"
1128,['Cerpen Anak']
1129,['Cerpen Persahabatan']
1130,[]
1131,['Cerpen Anak']
1132,[]
1133,['Cerpen Cinta']
1134,"['Cerpen Cinta', 'Cerpen Remaja']"
1135,"['Cerpen Cinta Sedih', 'Cerpen Sedih']"
1136,"['Cerpen Cinta', 'Cerpen Cinta Sedih', 'Cerpen Patah Hati']"
1137,[]
1138,['Cerpen Keluarga']
1139,['Cerpen Keluarga']
1140,['Cerpen Keluarga']
1141,['Cerpen Persahabatan']
1142,['Cerpen Cinta']
1143,['Cerpen Fantasi (Fiksi)']
1144,"['Cerpen Cinta', 'Cerpen Patah Hati', 'Cerpen Remaja']"
1145,['Cerpen Fantasi (Fiksi)']
1146,[]
1147,"['Cerpen Cinta', 'Cerpen Keluarga']"
1148,['Cerpen Cinta']
1149,['Cerpen Anak']
1150,[]
1151,['Cerpen Remaja']
1152,"['Cerpen Cinta', 'Cerpen Persahabatan', 'Cerpen Remaja']"
1153,['Cerpen Remaja']
1154,[]
1155,[]
1156,['Cerpen Anak']
1157,['Cerpen Cinta']
1158,['Cerpen Keluarga']
1159,"['Cerpen Keluarga', 'Cerpen Sedih']"
1160,"['Cerpen Patah Hati', 'Cerpen Remaja']"
1161,"['Cerpen Cinta', 'Cerpen Patah Hati']"
1162,['Cerpen Anak']
1163,"['Cerpen Cinta', 'Cerpen Cinta Sedih']"
1164,['Cerpen Remaja']
1165,"['Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih']"
1166,"['Cerpen Anak', 'Cerpen Persahabatan']"
1167,"['Cerpen Fantasi (Fiksi)', 'Cerpen Kehidupan']"
1168,[]
1169,[]
1170,['Cerpen Keluarga']
1171,"['Cerpen Persahabatan', 'Cerpen Remaja']"
1172,['Cerpen Persahabatan']
1173,['Cerpen Remaja']
1174,"['Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Remaja']"
1175,['Cerpen Cinta']
1176,"['Cerpen Anak', 'Cerpen Keluarga', 'Cerpen Persahabatan']"
1177,['Cerpen Fantasi (Fiksi)']
1178,"['Cerpen Cinta Sedih', 'Cerpen Persahabatan', 'Cerpen Sedih']"
1179,['Cerpen Cinta']
1180,"['Cerpen Cinta', 'Cerpen Cinta Sedih']"
1181,['Cerpen Remaja']
1182,"['Cerpen Anak', 'Cerpen Keluarga', 'Cerpen Sedih']"
1183,"['Cerpen Persahabatan', 'Cerpen Remaja']"
1184,['Cerpen Persahabatan']
1185,['Cerpen Kehidupan']
1186,['Cerpen Keluarga']
1187,['Cerpen Cinta']
1188,[]
1189,['Cerpen Cinta']
1190,"['Cerpen Cinta', 'Cerpen Patah Hati', 'Cerpen Remaja']"
1191,['Cerpen Patah Hati']
1192,['Cerpen Sedih']
1193,"['Cerpen Persahabatan', 'Cerpen Remaja']"
1194,['Cerpen Cinta']
1195,[]
1196,[]
1197,"['Cerpen Cinta', 'Cerpen Cinta Sedih']"
1198,"['Cerpen Cinta', 'Cerpen Remaja']"
1199,[]
1200,['Cerpen Remaja']
1201,['Cerpen Remaja']
1202,[]
1203,[]
1204,"['Cerpen Cinta', 'Cerpen Persahabatan', 'Cerpen Remaja']"
1205,"['Cerpen Cinta Sedih', 'Cerpen Patah Hati', 'Cerpen Remaja']"
1206,['Cerpen Keluarga']
1207,['Cerpen Anak']
1208,['Cerpen Anak']
1209,"['Cerpen Anak', 'Cerpen Keluarga']"
1210,"['Cerpen Cinta', 'Cerpen Kehidupan']"
1211,[]
1212,"['Cerpen Cinta', 'Cerpen Remaja']"
1213,['Cerpen Remaja']
1214,['Cerpen Anak']
1215,[]
1216,[]
1217,['Cerpen Cinta']
1218,[]
1219,['Cerpen Cinta']
1220,"['Cerpen Fantasi (Fiksi)', 'Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih']"
1221,['Cerpen Anak']
1222,['Cerpen Cinta']
1223,['Cerpen Keluarga']
1224,['Cerpen Cinta']
1225,['Cerpen Anak']
1226,"['Cerpen Cinta', 'Cerpen Patah Hati']"
1227,"['Cerpen Persahabatan', 'Cerpen Remaja']"
1228,"['Cerpen Cinta', 'Cerpen Remaja']"
1229,[]
1230,[]
1231,"['Cerpen Cinta', 'Cerpen Persahabatan', 'Cerpen Sedih']"
1232,['Cerpen Cinta']
1233,['Cerpen Keluarga']
1234,"['Cerpen Cinta', 'Cerpen Kehidupan']"
1235,"['Cerpen Cinta', 'Cerpen Keluarga']"
1236,['Cerpen Cinta']
1237,['Cerpen Cinta']
1238,['Cerpen Anak']
1239,[]
1240,['Cerpen Sedih']
1241,[]
1242,['Cerpen Keluarga']
1243,['Cerpen Patah Hati']
1244,[]
1245,"['Cerpen Cinta', 'Cerpen Cinta Sedih']"
1246,['Cerpen Cinta']
1247,"['Cerpen Anak', 'Cerpen Persahabatan']"
1248,['Cerpen Anak']
1249,['Cerpen Cinta']
1250,[]
1251,['Cerpen Patah Hati']
1252,['Cerpen Cinta Sedih']
1253,['Cerpen Kehidupan']
1254,"['Cerpen Cinta', 'Cerpen Patah Hati', 'Cerpen Remaja']"
1255,"['Cerpen Anak', 'Cerpen Persahabatan']"
1256,[]
1257,['Cerpen Cinta']
1258,"['Cerpen Keluarga', 'Cerpen Sedih']"
1259,['Cerpen Cinta']
1260,['Cerpen Fantasi (Fiksi)']
1261,"['Cerpen Cinta', 'Cerpen Patah Hati']"
1262,"['Cerpen Cinta', 'Cerpen Patah Hati']"
1263,['Cerpen Anak']
1264,"['Cerpen Anak', 'Cerpen Kehidupan', 'Cerpen Keluarga']"
1265,[]
1266,[]
1267,"['Cerpen Cinta Sedih', 'Cerpen Patah Hati', 'Cerpen Sedih']"
1268,[]
1269,['Cerpen Cinta']
1270,['Cerpen Anak']
1271,['Cerpen Keluarga']
1272,['Cerpen Anak']
1273,['Cerpen Cinta Sedih']
1274,"['Cerpen Persahabatan', 'Cerpen Sedih']"
1275,"['Cerpen Persahabatan', 'Cerpen Remaja']"
1276,"['Cerpen Keluarga', 'Cerpen Sedih']"
1277,[]
1278,['Cerpen Cinta Sedih']
1279,"['Cerpen Cinta', 'Cerpen Cinta Sedih']"
1280,[]
1281,['Cerpen Keluarga']
1282,['Cerpen Cinta Sedih']
1283,"['Cerpen Cinta', 'Cerpen Persahabatan', 'Cerpen Remaja']"
1284,['Cerpen Cinta']
1285,['Cerpen Remaja']
1286,['Cerpen Anak']
1287,['Cerpen Patah Hati']
1288,"['Cerpen Cinta', 'Cerpen Persahabatan']"
1289,['Cerpen Anak']
1290,['Cerpen Cinta']
1291,['Cerpen Anak']
1292,"['Cerpen Persahabatan', 'Cerpen Sedih']"
1293,['Cerpen Keluarga']
1294,"['Cerpen Cinta', 'Cerpen Persahabatan']"
1295,[]
1296,"['Cerpen Cinta', 'Cerpen Kehidupan']"
1297,[]
1298,[]
1299,['Cerpen Anak']
1300,['Cerpen Kehidupan']
1301,['Cerpen Persahabatan']
1302,"['Cerpen Keluarga', 'Cerpen Sedih']"
1303,['Cerpen Cinta']
1304,"['Cerpen Cinta', 'Cerpen Remaja']"
1305,[]
1306,['Cerpen Fantasi (Fiksi)']
1307,['Cerpen Anak']
1308,['Cerpen Remaja']
1309,['Cerpen Anak']
1310,[]
1311,[]
1312,[]
1313,['Cerpen Cinta Sedih']
1314,['Cerpen Persahabatan']
1315,[]
1316,['Cerpen Anak']
1317,[]
1318,['Cerpen Anak']
1319,['Cerpen Cinta Sedih']
1320,"['Cerpen Anak', 'Cerpen Persahabatan']"
1321,['Cerpen Persahabatan']
1322,[]
1323,[]
1324,"['Cerpen Kehidupan', 'Cerpen Sedih']"
1325,"['Cerpen Keluarga', 'Cerpen Remaja']"
1326,['Cerpen Keluarga']
1327,['Cerpen Cinta']
1328,"['Cerpen Cinta', 'Cerpen Persahabatan']"
1329,['Cerpen Remaja']
1330,"['Cerpen Cinta Sedih', 'Cerpen Remaja']"
1331,"['Cerpen Persahabatan', 'Cerpen Remaja']"
1332,[]
1333,"['Cerpen Cinta Sedih', 'Cerpen Patah Hati']"
1334,['Cerpen Keluarga']
1335,"['Cerpen Keluarga', 'Cerpen Sedih']"
1336,"['Cerpen Fantasi (Fiksi)', 'Cerpen Kehidupan', 'Cerpen Persahabatan']"
1337,[]
1338,[]
1339,"['Cerpen Cinta', 'Cerpen Patah Hati', 'Cerpen Remaja']"
1340,[]
1341,[]
1342,"['Cerpen Cinta', 'Cerpen Cinta Sedih']"
1343,['Cerpen Remaja']
1344,['Cerpen Cinta']
1345,[]
1346,[]
1347,['Cerpen Anak']
1348,"['Cerpen Cinta Sedih', 'Cerpen Fantasi (Fiksi)']"
1349,"['Cerpen Keluarga', 'Cerpen Sedih']"
1350,['Cerpen Anak']
1351,['Cerpen Cinta']
1352,[]
1353,"['Cerpen Keluarga', 'Cerpen Sedih']"
1354,"['Cerpen Keluarga', 'Cerpen Sedih']"
1355,['Cerpen Remaja']
1356,[]
1357,[]
1358,"['Cerpen Cinta', 'Cerpen Patah Hati']"
1359,[]
1360,['Cerpen Anak']
1361,['Cerpen Remaja']
1362,['Cerpen Kehidupan']
1363,"['Cerpen Cinta', 'Cerpen Remaja']"
1364,['Cerpen Persahabatan']
1365,['Cerpen Anak']
1366,['Cerpen Kehidupan']
1367,['Cerpen Anak']
1368,['Cerpen Remaja']
1369,[]
1370,"['Cerpen Cinta Sedih', 'Cerpen Sedih']"
1371,['Cerpen Sedih']
1372,['Cerpen Persahabatan']
1373,"['Cerpen Cinta', 'Cerpen Sedih']"
1374,"['Cerpen Persahabatan', 'Cerpen Remaja']"
1375,"['Cerpen Cinta Sedih', 'Cerpen Persahabatan']"
1376,['Cerpen Keluarga']
1377,[]
1378,"['Cerpen Anak', 'Cerpen Remaja']"
1379,"['Cerpen Anak', 'Cerpen Persahabatan']"
1380,[]
1381,[]
1382,"['Cerpen Anak', 'Cerpen Sedih']"
1383,['Cerpen Remaja']
1384,"['Cerpen Persahabatan', 'Cerpen Sedih']"
1385,"['Cerpen Cinta Sedih', 'Cerpen Patah Hati']"
1386,[]
1387,['Cerpen Persahabatan']
1388,['Cerpen Anak']
1389,['Cerpen Anak']
1390,['Cerpen Persahabatan']
1391,"['Cerpen Cinta Sedih', 'Cerpen Keluarga', 'Cerpen Sedih']"
1392,['Cerpen Keluarga']
1393,['Cerpen Remaja']
1394,[]
1395,[]
1396,['Cerpen Remaja']
1397,['Cerpen Cinta Sedih']
1398,['Cerpen Cinta']
1399,['Cerpen Persahabatan']
1400,['Cerpen Sedih']
1401,['Cerpen Anak']
1402,"['Cerpen Keluarga', 'Cerpen Persahabatan']"
1403,"['Cerpen Patah Hati', 'Cerpen Remaja']"
1404,[]
1405,[]
1406,[]
1407,['Cerpen Persahabatan']
1408,[]
1409,"['Cerpen Cinta', 'Cerpen Patah Hati']"
1410,"['Cerpen Cinta', 'Cerpen Patah Hati']"
1411,['Cerpen Persahabatan']
1412,[]
1413,['Cerpen Keluarga']
1414,['Cerpen Keluarga']
1415,"['Cerpen Anak', 'Cerpen Keluarga', 'Cerpen Sedih']"
1416,"['Cerpen Cinta', 'Cerpen Persahabatan']"
1417,['Cerpen Cinta']
1418,['Cerpen Remaja']
1419,"['Cerpen Keluarga', 'Cerpen Sedih']"
1420,['Cerpen Kehidupan']
1421,['Cerpen Anak']
1422,[]
1423,['Cerpen Cinta']
1424,"['Cerpen Persahabatan', 'Cerpen Remaja']"
1425,['Cerpen Sedih']
1426,['Cerpen Cinta Sedih']
1427,"['Cerpen Cinta', 'Cerpen Keluarga']"
1428,"['Cerpen Cinta', 'Cerpen Cinta Sedih', 'Cerpen Persahabatan', 'Cerpen Sedih']"
1429,"['Cerpen Keluarga', 'Cerpen Sedih']"
1430,"['Cerpen Anak', 'Cerpen Remaja']"
1431,[]
1432,[]
1433,['Cerpen Patah Hati']
1434,[]
1435,[]
1436,"['Cerpen Cinta', 'Cerpen Cinta Sedih']"
1437,['Cerpen Fantasi (Fiksi)']
1438,"['Cerpen Keluarga', 'Cerpen Sedih']"
1439,[]
1440,[]
1441,"['Cerpen Cinta', 'Cerpen Persahabatan']"
1442,[]
1443,['Cerpen Anak']
1444,"['Cerpen Cinta', 'Cerpen Patah Hati']"
1445,"['Cerpen Keluarga', 'Cerpen Sedih']"
1446,[]
1447,"['Cerpen Keluarga', 'Cerpen Sedih']"
1448,[]
1449,[]
1450,"['Cerpen Cinta', 'Cerpen Cinta Sedih']"
1451,"['Cerpen Anak', 'Cerpen Keluarga']"
1452,[]
1453,['Cerpen Persahabatan']
1454,[]
1455,['Cerpen Anak']
1456,['Cerpen Cinta']
1457,[]
1458,['Cerpen Keluarga']
1459,['Cerpen Cinta']
1460,"['Cerpen Kehidupan', 'Cerpen Remaja']"
1461,[]
1462,[]
1463,"['Cerpen Persahabatan', 'Cerpen Sedih']"
1464,"['Cerpen Cinta', 'Cerpen Remaja']"
1465,['Cerpen Persahabatan']
1466,['Cerpen Anak']
1467,['Cerpen Persahabatan']
1468,['Cerpen Cinta']
1469,[]
1470,[]
1471,"['Cerpen Cinta', 'Cerpen Remaja']"
1472,[]
1473,[]
1474,"['Cerpen Kehidupan', 'Cerpen Keluarga']"
1475,[]
1476,['Cerpen Remaja']
1477,"['Cerpen Cinta Sedih', 'Cerpen Patah Hati']"
1478,['Cerpen Cinta']
1479,[]
1480,[]
1481,['Cerpen Anak']
1482,"['Cerpen Kehidupan', 'Cerpen Keluarga']"
1483,"['Cerpen Cinta Sedih', 'Cerpen Persahabatan']"
1484,"['Cerpen Keluarga', 'Cerpen Remaja']"
1485,[]
1486,['Cerpen Sedih']
1487,"['Cerpen Keluarga', 'Cerpen Sedih']"
1488,['Cerpen Anak']
1489,['Cerpen Remaja']
1490,[]
1491,['Cerpen Anak']
1492,['Cerpen Fantasi (Fiksi)']
1493,[]
1494,"['Cerpen Fantasi (Fiksi)', 'Cerpen Keluarga', 'Cerpen Sedih']"
1495,"['Cerpen Cinta', 'Cerpen Persahabatan']"
1496,[]
1497,[]
1498,['Cerpen Cinta Sedih']
1499,[]
1500,['Cerpen Keluarga']
1501,[]
1502,['Cerpen Cinta Sedih']
1503,['Cerpen Cinta']
1504,[]
1505,"['Cerpen Persahabatan', 'Cerpen Sedih']"
1506,"['Cerpen Cinta', 'Cerpen Cinta Sedih']"
1507,['Cerpen Cinta Sedih']
1508,['Cerpen Persahabatan']
1509,"['Cerpen Cinta', 'Cerpen Remaja']"
1510,['Cerpen Cinta']
1511,['Cerpen Kehidupan']
1512,['Cerpen Cinta Sedih']
1513,['Cerpen Anak']
1514,"['Cerpen Keluarga', 'Cerpen Sedih']"
1515,['Cerpen Sedih']
1516,"['Cerpen Cinta', 'Cerpen Cinta Sedih']"
1517,['Cerpen Keluarga']
1518,['Cerpen Keluarga']
1519,['Cerpen Persahabatan']
1520,[]
1521,[]
1522,"['Cerpen Cinta Sedih', 'Cerpen Sedih']"
1523,['Cerpen Cinta']
1524,[]
1525,"['Cerpen Cinta', 'Cerpen Persahabatan']"
1526,['Cerpen Fantasi (Fiksi)']
1527,"['Cerpen Cinta Sedih', 'Cerpen Patah Hati']"
1528,['Cerpen Keluarga']
1529,"['Cerpen Keluarga', 'Cerpen Sedih']"
1530,['Cerpen Kehidupan']
1531,['Cerpen Cinta']
1532,"['Cerpen Cinta', 'Cerpen Persahabatan', 'Cerpen Remaja']"
1533,[]
1534,[]
1535,"['Cerpen Cinta', 'Cerpen Persahabatan']"
1536,['Cerpen Anak']
1537,"['Cerpen Anak', 'Cerpen Persahabatan']"
1538,['Cerpen Remaja']
1539,[]
1540,"['Cerpen Keluarga', 'Cerpen Sedih']"
1541,['Cerpen Cinta']
1542,['Cerpen Cinta']
1543,"['Cerpen Anak', 'Cerpen Kehidupan']"
1544,['Cerpen Cinta']
1545,['Cerpen Remaja']
1546,['Cerpen Persahabatan']
1547,[]
1548,[]
1549,['Cerpen Persahabatan']
1550,"['Cerpen Keluarga', 'Cerpen Persahabatan']"
1551,"['Cerpen Persahabatan', 'Cerpen Sedih']"
1552,[]
1553,[]
1554,"['Cerpen Anak', 'Cerpen Keluarga']"
1555,['Cerpen Persahabatan']
1556,[]
1557,"['Cerpen Cinta Sedih', 'Cerpen Sedih']"
1558,[]
1559,[]
1560,[]
1561,[]
1562,[]
1563,[]
1564,['Cerpen Cinta Sedih']
1565,[]
1566,"['Cerpen Cinta', 'Cerpen Persahabatan', 'Cerpen Remaja']"
1567,[]
1568,[]
1569,[]
1570,[]
1571,"['Cerpen Cinta', 'Cerpen Kehidupan']"
1572,['Cerpen Anak']
1573,[]
1574,"['Cerpen Cinta Sedih', 'Cerpen Patah Hati']"
1575,['Cerpen Cinta']
1576,"['Cerpen Cinta', 'Cerpen Patah Hati']"
1577,['Cerpen Patah Hati']
1578,"['Cerpen Cinta', 'Cerpen Persahabatan']"
1579,['Cerpen Cinta']
