id,predicted_genre
1289,"['Cerpen Anak', 'Cerpen Fantasi (Fiksi)']"
1290,"['Cerpen Cinta Sedih', 'Cerpen Cinta', 'Cerpen Patah Hati']"
1291,"['Cerpen Remaja', 'Cerpen Persahabatan', 'Cerpen Cinta']"
1292,"['Cerpen Sedih', 'Cerpen Cinta Sedih', 'Cerpen Persahabatan']"
1293,"['Cerpen Keluarga', 'Cerpen Sedih']"
1294,"['Cerpen Persahabatan', 'Cerpen Remaja', 'Cerpen Cinta']"
1295,[]
1296,['Cerpen Keluarga']
1297,"['Cerpen Cinta', 'Cerpen Cinta Sedih']"
1298,['Cerpen Cinta']
1299,"['Cerpen Anak', 'Cerpen Keluarga']"
1300,"['Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Fantasi (Fiksi)']"
1301,[]
1302,"['Cerpen Kehidupan', 'Cerpen Keluarga']"
1303,"['Cerpen Cinta Sedih', 'Cerpen Persahabatan', 'Cerpen Patah Hati']"
1304,"['Cerpen Cinta', 'Cerpen Remaja']"
1305,"['Cerpen Persahabatan', 'Cerpen Remaja', 'Cerpen Patah Hati', 'Cerpen Cinta']"
1306,['Cerpen Fantasi (Fiksi)']
1307,[]
1308,['Cerpen Remaja']
1309,"['Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Fantasi (Fiksi)']"
1310,['Cerpen Cinta Sedih']
1311,['Cerpen Fantasi (Fiksi)']
1312,[]
1313,"['Cerpen Cinta Sedih', 'Cerpen Cinta', 'Cerpen Persahabatan']"
1314,[]
1315,"['Cerpen Persahabatan', 'Cerpen Keluarga', 'Cerpen Anak', 'Cerpen Cinta Sedih', 'Cerpen Sedih']"
1316,"['Cerpen Anak', 'Cerpen Fantasi (Fiksi)']"
1317,[]
1318,['Cerpen Cinta']
1319,"['Cerpen Cinta Sedih', 'Cerpen Cinta']"
1320,"['Cerpen Persahabatan', 'Cerpen Remaja']"
1321,"['Cerpen Persahabatan', 'Cerpen Patah Hati', 'Cerpen Remaja']"
1322,[]
1323,['Cerpen Fantasi (Fiksi)']
1324,"['Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih']"
1325,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
1326,"['Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Kehidupan']"
1327,['Cerpen Cinta']
1328,['Cerpen Remaja']
1329,['Cerpen Remaja']
1330,"['Cerpen Cinta Sedih', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati']"
1331,"['Cerpen Persahabatan', 'Cerpen Remaja']"
1332,"['Cerpen Anak', 'Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Keluarga', 'Cerpen Sedih']"
1333,"['Cerpen Cinta Sedih', 'Cerpen Patah Hati', 'Cerpen Cinta']"
1334,"['Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih']"
1335,"['Cerpen Keluarga', 'Cerpen Sedih']"
1336,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)']"
1337,['Cerpen Cinta']
1338,[]
1339,"['Cerpen Cinta Sedih', 'Cerpen Cinta', 'Cerpen Patah Hati']"
1340,[]
1341,[]
1342,"['Cerpen Cinta Sedih', 'Cerpen Sedih', 'Cerpen Cinta', 'Cerpen Keluarga']"
1343,[]
1344,"['Cerpen Cinta Sedih', 'Cerpen Cinta']"
1345,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)']"
1346,"['Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Persahabatan']"
1347,"['Cerpen Anak', 'Cerpen Keluarga', 'Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Persahabatan']"
1348,"['Cerpen Cinta Sedih', 'Cerpen Persahabatan', 'Cerpen Cinta']"
1349,"['Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Cinta Sedih']"
1350,"['Cerpen Anak', 'Cerpen Keluarga', 'Cerpen Sedih']"
1351,['Cerpen Remaja']
1352,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Keluarga', 'Cerpen Sedih']"
1353,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Keluarga', 'Cerpen Sedih']"
1354,"['Cerpen Keluarga', 'Cerpen Kehidupan', 'Cerpen Sedih']"
1355,[]
1356,[]
1357,"['Cerpen Cinta Sedih', 'Cerpen Cinta', 'Cerpen Patah Hati']"
1358,['Cerpen Patah Hati']
1359,[]
1360,"['Cerpen Anak', 'Cerpen Remaja', 'Cerpen Persahabatan']"
1361,"['Cerpen Cinta', 'Cerpen Remaja']"
1362,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Keluarga', 'Cerpen Sedih']"
1363,"['Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Persahabatan']"
1364,"['Cerpen Anak', 'Cerpen Persahabatan']"
1365,['Cerpen Anak']
1366,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Keluarga', 'Cerpen Sedih']"
1367,"['Cerpen Anak', 'Cerpen Keluarga', 'Cerpen Persahabatan']"
1368,[]
1369,['Cerpen Cinta Sedih']
1370,[]
1371,[]
1372,"['Cerpen Persahabatan', 'Cerpen Remaja', 'Cerpen Cinta']"
1373,"['Cerpen Cinta Sedih', 'Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Sedih']"
1374,[]
1375,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Cinta Sedih']"
1376,"['Cerpen Keluarga', 'Cerpen Sedih']"
1377,"['Cerpen Cinta Sedih', 'Cerpen Persahabatan', 'Cerpen Remaja', 'Cerpen Patah Hati', 'Cerpen Cinta']"
1378,"['Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Remaja']"
1379,"['Cerpen Keluarga', 'Cerpen Kehidupan']"
1380,['Cerpen Cinta Sedih']
1381,"['Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati', 'Cerpen Sedih', 'Cerpen Keluarga']"
1382,"['Cerpen Sedih', 'Cerpen Keluarga', 'Cerpen Cinta Sedih']"
1383,"['Cerpen Cinta', 'Cerpen Remaja']"
1384,[]
1385,"['Cerpen Cinta Sedih', 'Cerpen Patah Hati', 'Cerpen Cinta']"
1386,"['Cerpen Cinta', 'Cerpen Remaja']"
1387,['Cerpen Persahabatan']
1388,"['Cerpen Anak', 'Cerpen Keluarga']"
1389,"['Cerpen Anak', 'Cerpen Keluarga']"
1390,['Cerpen Persahabatan']
1391,"['Cerpen Cinta Sedih', 'Cerpen Keluarga', 'Cerpen Sedih']"
1392,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Keluarga', 'Cerpen Sedih']"
1393,"['Cerpen Cinta', 'Cerpen Remaja']"
1394,[]
1395,[]
1396,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
1397,"['Cerpen Cinta', 'Cerpen Cinta Sedih']"
1398,"['Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Cinta Sedih']"
1399,['Cerpen Cinta']
1400,['Cerpen Fantasi (Fiksi)']
1401,"['Cerpen Anak', 'Cerpen Fantasi (Fiksi)']"
1402,"['Cerpen Sedih', 'Cerpen Keluarga', 'Cerpen Persahabatan']"
1403,"['Cerpen Cinta Sedih', 'Cerpen Remaja', 'Cerpen Cinta']"
1404,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)']"
1405,"['Cerpen Cinta', 'Cerpen Cinta Sedih', 'Cerpen Patah Hati']"
1406,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
1407,[]
1408,"['Cerpen Cinta Sedih', 'Cerpen Cinta', 'Cerpen Sedih', 'Cerpen Keluarga', 'Cerpen Persahabatan']"
1409,"['Cerpen Patah Hati', 'Cerpen Cinta', 'Cerpen Cinta Sedih', 'Cerpen Remaja']"
1410,[]
1411,"['Cerpen Persahabatan', 'Cerpen Remaja', 'Cerpen Cinta']"
1412,"['Cerpen Cinta Sedih', 'Cerpen Cinta']"
1413,"['Cerpen Keluarga', 'Cerpen Anak']"
1414,"['Cerpen Keluarga', 'Cerpen Sedih']"
1415,"['Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Anak']"
1416,"['Cerpen Cinta Sedih', 'Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Patah Hati', 'Cerpen Remaja']"
1417,[]
1418,[]
1419,"['Cerpen Keluarga', 'Cerpen Sedih']"
1420,"['Cerpen Kehidupan', 'Cerpen Keluarga']"
1421,[]
1422,"['Cerpen Cinta Sedih', 'Cerpen Fantasi (Fiksi)', 'Cerpen Sedih', 'Cerpen Persahabatan']"
1423,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
1424,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
1425,"['Cerpen Cinta Sedih', 'Cerpen Sedih', 'Cerpen Keluarga']"
1426,"['Cerpen Cinta Sedih', 'Cerpen Keluarga', 'Cerpen Kehidupan']"
1427,"['Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih']"
1428,"['Cerpen Cinta Sedih', 'Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
1429,"['Cerpen Keluarga', 'Cerpen Sedih']"
1430,[]
1431,['Cerpen Persahabatan']
1432,"['Cerpen Persahabatan', 'Cerpen Cinta']"
1433,['Cerpen Remaja']
1434,[]
1435,['Cerpen Cinta Sedih']
1436,['Cerpen Cinta Sedih']
1437,"['Cerpen Anak', 'Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Keluarga']"
1438,['Cerpen Keluarga']
1439,['Cerpen Cinta']
1440,"['Cerpen Cinta Sedih', 'Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Remaja', 'Cerpen Cinta']"
1441,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati']"
1442,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)']"
1443,"['Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Remaja', 'Cerpen Keluarga']"
1444,"['Cerpen Cinta Sedih', 'Cerpen Cinta']"
1445,"['Cerpen Keluarga', 'Cerpen Sedih']"
1446,[]
1447,"['Cerpen Keluarga', 'Cerpen Sedih']"
1448,"['Cerpen Cinta Sedih', 'Cerpen Cinta']"
1449,"['Cerpen Cinta Sedih', 'Cerpen Patah Hati', 'Cerpen Cinta']"
1450,"['Cerpen Cinta Sedih', 'Cerpen Cinta', 'Cerpen Patah Hati', 'Cerpen Remaja']"
1451,['Cerpen Remaja']
1452,"['Cerpen Cinta Sedih', 'Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Sedih']"
1453,"['Cerpen Cinta', 'Cerpen Remaja']"
1454,"['Cerpen Cinta Sedih', 'Cerpen Remaja']"
1455,"['Cerpen Anak', 'Cerpen Fantasi (Fiksi)']"
1456,"['Cerpen Cinta Sedih', 'Cerpen Cinta']"
1457,['Cerpen Fantasi (Fiksi)']
1458,"['Cerpen Fantasi (Fiksi)', 'Cerpen Keluarga']"
1459,[]
1460,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)']"
1461,"['Cerpen Sedih', 'Cerpen Cinta Sedih']"
1462,"['Cerpen Kehidupan', 'Cerpen Keluarga']"
1463,"['Cerpen Persahabatan', 'Cerpen Keluarga', 'Cerpen Sedih']"
1464,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
1465,"['Cerpen Fantasi (Fiksi)', 'Cerpen Sedih']"
1466,['Cerpen Remaja']
1467,"['Cerpen Persahabatan', 'Cerpen Remaja']"
1468,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
1469,"['Cerpen Keluarga', 'Cerpen Sedih']"
1470,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati', 'Cerpen Cinta Sedih']"
1471,"['Cerpen Cinta', 'Cerpen Remaja']"
1472,['Cerpen Kehidupan']
1473,['Cerpen Cinta']
1474,"['Cerpen Kehidupan', 'Cerpen Keluarga']"
1475,[]
1476,"['Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati']"
1477,"['Cerpen Cinta Sedih', 'Cerpen Cinta']"
1478,['Cerpen Cinta Sedih']
1479,['Cerpen Remaja']
1480,['Cerpen Remaja']
1481,"['Cerpen Anak', 'Cerpen Sedih', 'Cerpen Persahabatan', 'Cerpen Keluarga']"
1482,"['Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih']"
1483,"['Cerpen Cinta', 'Cerpen Cinta Sedih']"
1484,['Cerpen Persahabatan']
1485,"['Cerpen Fantasi (Fiksi)', 'Cerpen Cinta Sedih']"
1486,['Cerpen Fantasi (Fiksi)']
1487,"['Cerpen Keluarga', 'Cerpen Sedih']"
1488,"['Cerpen Anak', 'Cerpen Fantasi (Fiksi)']"
1489,[]
1490,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)']"
1491,"['Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Remaja']"
1492,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)']"
1493,[]
1494,['Cerpen Fantasi (Fiksi)']
1495,"['Cerpen Cinta Sedih', 'Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
1496,"['Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Persahabatan']"
1497,[]
1498,"['Cerpen Cinta Sedih', 'Cerpen Cinta']"
1499,[]
1500,"['Cerpen Keluarga', 'Cerpen Sedih']"
1501,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)']"
1502,"['Cerpen Keluarga', 'Cerpen Kehidupan']"
1503,"['Cerpen Cinta', 'Cerpen Remaja']"
1504,"['Cerpen Cinta Sedih', 'Cerpen Patah Hati', 'Cerpen Cinta']"
1505,"['Cerpen Sedih', 'Cerpen Anak']"
1506,"['Cerpen Cinta Sedih', 'Cerpen Cinta']"
1507,['Cerpen Cinta']
1508,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
1509,['Cerpen Remaja']
1510,['Cerpen Cinta']
1511,"['Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih']"
1512,"['Cerpen Cinta Sedih', 'Cerpen Cinta']"
1513,"['Cerpen Anak', 'Cerpen Keluarga']"
1514,['Cerpen Keluarga']
1515,"['Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih']"
1516,"['Cerpen Cinta', 'Cerpen Remaja']"
1517,"['Cerpen Keluarga', 'Cerpen Sedih']"
1518,['Cerpen Keluarga']
1519,"['Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
1520,[]
1521,[]
1522,[]
1523,['Cerpen Remaja']
1524,['Cerpen Fantasi (Fiksi)']
1525,"['Cerpen Persahabatan', 'Cerpen Cinta']"
1526,['Cerpen Fantasi (Fiksi)']
1527,"['Cerpen Cinta Sedih', 'Cerpen Cinta', 'Cerpen Patah Hati']"
1528,"['Cerpen Kehidupan', 'Cerpen Keluarga']"
1529,"['Cerpen Anak', 'Cerpen Keluarga', 'Cerpen Sedih']"
1530,"['Cerpen Anak', 'Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Kehidupan']"
1531,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
1532,"['Cerpen Cinta', 'Cerpen Remaja']"
1533,"['Cerpen Cinta', 'Cerpen Remaja']"
1534,['Cerpen Cinta Sedih']
1535,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
1536,"['Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Keluarga', 'Cerpen Remaja', 'Cerpen Cinta Sedih', 'Cerpen Sedih', 'Cerpen Kehidupan']"
1537,"['Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Cinta']"
1538,['Cerpen Cinta Sedih']
1539,"['Cerpen Cinta Sedih', 'Cerpen Sedih']"
1540,['Cerpen Sedih']
1541,[]
1542,"['Cerpen Cinta', 'Cerpen Remaja']"
1543,"['Cerpen Persahabatan', 'Cerpen Remaja']"
1544,['Cerpen Cinta']
1545,[]
1546,['Cerpen Keluarga']
1547,['Cerpen Cinta']
1548,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Cinta Sedih']"
1549,['Cerpen Persahabatan']
1550,[]
1551,"['Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Keluarga']"
1552,['Cerpen Kehidupan']
1553,"['Cerpen Persahabatan', 'Cerpen Remaja', 'Cerpen Patah Hati', 'Cerpen Cinta']"
1554,"['Cerpen Keluarga', 'Cerpen Anak']"
1555,[]
1556,[]
1557,"['Cerpen Cinta Sedih', 'Cerpen Persahabatan']"
1558,"['Cerpen Cinta Sedih', 'Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Keluarga']"
1559,['Cerpen Cinta Sedih']
1560,[]
1561,[]
1562,"['Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih']"
1563,"['Cerpen Remaja', 'Cerpen Persahabatan']"
1564,['Cerpen Cinta']
1565,['Cerpen Remaja']
1566,"['Cerpen Cinta', 'Cerpen Remaja']"
1567,['Cerpen Kehidupan']
1568,"['Cerpen Cinta Sedih', 'Cerpen Keluarga', 'Cerpen Sedih']"
1569,"['Cerpen Cinta', 'Cerpen Remaja']"
1570,"['Cerpen Cinta Sedih', 'Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Kehidupan']"
1571,[]
1572,['Cerpen Anak']
1573,[]
1574,['Cerpen Cinta Sedih']
1575,"['Cerpen Cinta Sedih', 'Cerpen Cinta', 'Cerpen Patah Hati', 'Cerpen Remaja']"
1576,['Cerpen Cinta Sedih']
1577,[]
1578,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati']"
1579,['Cerpen Persahabatan']
1580,"['Cerpen Cinta', 'Cerpen Remaja']"
1581,"['Cerpen Remaja', 'Cerpen Persahabatan']"
1582,"['Cerpen Cinta Sedih', 'Cerpen Cinta', 'Cerpen Patah Hati']"
1583,"['Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Persahabatan']"
1584,['Cerpen Cinta Sedih']
1585,"['Cerpen Cinta', 'Cerpen Persahabatan']"
1586,['Cerpen Cinta Sedih']
1587,"['Cerpen Keluarga', 'Cerpen Sedih']"
1588,['Cerpen Remaja']
1589,"['Cerpen Persahabatan', 'Cerpen Remaja']"
1590,"['Cerpen Cinta Sedih', 'Cerpen Sedih', 'Cerpen Keluarga']"
1591,[]
1592,[]
1593,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
1594,"['Cerpen Anak', 'Cerpen Fantasi (Fiksi)']"
1595,"['Cerpen Fantasi (Fiksi)', 'Cerpen Cinta']"
1596,[]
1597,"['Cerpen Fantasi (Fiksi)', 'Cerpen Kehidupan']"
1598,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Keluarga', 'Cerpen Sedih']"
1599,['Cerpen Cinta Sedih']
1600,"['Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati', 'Cerpen Persahabatan']"
1601,"['Cerpen Remaja', 'Cerpen Patah Hati', 'Cerpen Cinta']"
1602,"['Cerpen Sedih', 'Cerpen Keluarga', 'Cerpen Cinta Sedih']"
1603,"['Cerpen Anak', 'Cerpen Kehidupan']"
1604,"['Cerpen Cinta Sedih', 'Cerpen Remaja']"
1605,[]
1606,"['Cerpen Cinta Sedih', 'Cerpen Cinta']"
1607,['Cerpen Cinta Sedih']
1608,['Cerpen Keluarga']
1609,['Cerpen Fantasi (Fiksi)']
1610,['Cerpen Cinta Sedih']
1611,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
1612,['Cerpen Cinta Sedih']
1613,"['Cerpen Persahabatan', 'Cerpen Remaja']"
1614,['Cerpen Cinta Sedih']
1615,[]
1616,[]
1617,['Cerpen Fantasi (Fiksi)']
1618,"['Cerpen Anak', 'Cerpen Persahabatan']"
1619,"['Cerpen Fantasi (Fiksi)', 'Cerpen Kehidupan', 'Cerpen Keluarga']"
1620,"['Cerpen Anak', 'Cerpen Keluarga']"
1621,['Cerpen Cinta']
1622,"['Cerpen Keluarga', 'Cerpen Sedih']"
1623,"['Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih']"
1624,"['Cerpen Cinta', 'Cerpen Remaja']"
1625,"['Cerpen Keluarga', 'Cerpen Sedih']"
1626,[]
1627,"['Cerpen Kehidupan', 'Cerpen Keluarga']"
1628,['Cerpen Kehidupan']
1629,['Cerpen Keluarga']
1630,['Cerpen Remaja']
1631,"['Cerpen Anak', 'Cerpen Fantasi (Fiksi)', 'Cerpen Persahabatan']"
1632,"['Cerpen Cinta', 'Cerpen Sedih']"
1633,"['Cerpen Kehidupan', 'Cerpen Remaja']"
1634,"['Cerpen Kehidupan', 'Cerpen Keluarga']"
1635,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)']"
1636,['Cerpen Keluarga']
1637,"['Cerpen Anak', 'Cerpen Fantasi (Fiksi)', 'Cerpen Kehidupan']"
1638,[]
1639,"['Cerpen Cinta Sedih', 'Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Cinta', 'Cerpen Patah Hati', 'Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Remaja']"
1640,"['Cerpen Fantasi (Fiksi)', 'Cerpen Kehidupan']"
1641,"['Cerpen Kehidupan', 'Cerpen Remaja']"
1642,"['Cerpen Keluarga', 'Cerpen Sedih']"
1643,"['Cerpen Cinta', 'Cerpen Remaja']"
1644,['Cerpen Cinta']
1645,"['Cerpen Cinta Sedih', 'Cerpen Cinta', 'Cerpen Patah Hati']"
1646,['Cerpen Anak']
1647,['Cerpen Remaja']
1648,"['Cerpen Sedih', 'Cerpen Cinta Sedih']"
1649,['Cerpen Persahabatan']
1650,"['Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Remaja', 'Cerpen Cinta']"
1651,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
1652,['Cerpen Persahabatan']
1653,"['Cerpen Sedih', 'Cerpen Remaja']"
1654,['Cerpen Cinta']
1655,"['Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Remaja']"
1656,"['Cerpen Anak', 'Cerpen Persahabatan']"
1657,['Cerpen Persahabatan']
1658,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
1659,"['Cerpen Cinta', 'Cerpen Remaja']"
1660,['Cerpen Remaja']
1661,"['Cerpen Persahabatan', 'Cerpen Remaja']"
1662,"['Cerpen Sedih', 'Cerpen Cinta Sedih']"
1663,"['Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Anak']"
1664,"['Cerpen Cinta Sedih', 'Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Keluarga', 'Cerpen Sedih']"
1665,"['Cerpen Keluarga', 'Cerpen Sedih']"
1666,[]
1667,"['Cerpen Remaja', 'Cerpen Persahabatan']"
1668,"['Cerpen Cinta Sedih', 'Cerpen Keluarga', 'Cerpen Sedih']"
1669,['Cerpen Cinta Sedih']
1670,['Cerpen Keluarga']
1671,"['Cerpen Persahabatan', 'Cerpen Remaja', 'Cerpen Cinta']"
1672,"['Cerpen Fantasi (Fiksi)', 'Cerpen Anak']"
1673,['Cerpen Keluarga']
1674,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)']"
1675,"['Cerpen Persahabatan', 'Cerpen Remaja', 'Cerpen Cinta']"
1676,[]
1677,['Cerpen Keluarga']
1678,"['Cerpen Anak', 'Cerpen Keluarga']"
1679,['Cerpen Kehidupan']
1680,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
1681,"['Cerpen Persahabatan', 'Cerpen Remaja']"
1682,"['Cerpen Persahabatan', 'Cerpen Remaja', 'Cerpen Cinta']"
1683,['Cerpen Cinta']
1684,"['Cerpen Remaja', 'Cerpen Cinta']"
1685,['Cerpen Cinta']
1686,[]
1687,"['Cerpen Cinta Sedih', 'Cerpen Kehidupan', 'Cerpen Cinta']"
1688,['Cerpen Persahabatan']
1689,['Cerpen Fantasi (Fiksi)']
1690,"['Cerpen Remaja', 'Cerpen Persahabatan', 'Cerpen Cinta']"
1691,[]
1692,"['Cerpen Remaja', 'Cerpen Cinta']"
1693,"['Cerpen Anak', 'Cerpen Keluarga']"
1694,['Cerpen Kehidupan']
1695,"['Cerpen Cinta', 'Cerpen Cinta Sedih', 'Cerpen Patah Hati']"
1696,"['Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati', 'Cerpen Persahabatan']"
1697,['Cerpen Keluarga']
1698,['Cerpen Remaja']
1699,['Cerpen Remaja']
1700,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
1701,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
1702,"['Cerpen Persahabatan', 'Cerpen Remaja']"
1703,"['Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Anak']"
1704,"['Cerpen Cinta', 'Cerpen Remaja']"
1705,['Cerpen Cinta Sedih']
1706,"['Cerpen Keluarga', 'Cerpen Sedih']"
1707,"['Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih']"
1708,['Cerpen Fantasi (Fiksi)']
1709,"['Cerpen Cinta', 'Cerpen Cinta Sedih', 'Cerpen Patah Hati']"
1710,['Cerpen Keluarga']
1711,"['Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Remaja']"
1712,"['Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Sedih']"
1713,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Keluarga', 'Cerpen Sedih']"
1714,"['Cerpen Persahabatan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Remaja']"
1715,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Patah Hati']"
1716,"['Cerpen Anak', 'Cerpen Keluarga']"
1717,['Cerpen Keluarga']
1718,['Cerpen Remaja']
1719,"['Cerpen Cinta Sedih', 'Cerpen Cinta', 'Cerpen Sedih']"
1720,"['Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Persahabatan']"
1721,['Cerpen Keluarga']
1722,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati']"
1723,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)']"
1724,['Cerpen Fantasi (Fiksi)']
1725,"['Cerpen Cinta Sedih', 'Cerpen Patah Hati']"
1726,['Cerpen Fantasi (Fiksi)']
1727,"['Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Persahabatan']"
1728,['Cerpen Cinta']
1729,[]
1730,"['Cerpen Kehidupan', 'Cerpen Keluarga']"
1731,"['Cerpen Cinta Sedih', 'Cerpen Patah Hati', 'Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Persahabatan']"
1732,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)']"
